ACCELEROMETER X ,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT,MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,ATMOSPHERIC PRESSURE,SOUND LEVEL,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude,LOCATION Altitude-google,LOCATION Altitude-atmospheric pressure,LOCATION Speed,LOCATION Accuracy,LOCATION ORIENTATION,Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.7208,-13.2679,3.9355,-0.1031,-9.8061,-0.0102,-2.5033,-3.3877,-5.448,-3.1531,-0.3533,0.4347,0.0,14.28,41.42,-16.61,122.89,89.39,95.64,0.0,1015.49,53.322,50.38614,-4.147956,92.0,NaN,,3.46,9.0,70.8,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195225,5023.168126,N,00408.878271,W,2,06,0.9,45.0,M,47.0,M,,*67::$GPVTG,71.3,T,71.3,M,1.9,N,3.6,K,D*2B::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195225,A,5023.168126,N,00408.878271,W,1.9,71.3,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",35015,2019-08-30 20:52:25:874
-1.5015,-9.2682,-0.4497,-0.3667,-9.6474,1.7215,-0.8329,0.7591,-2.642,-0.0172,-0.5731,-0.3811,0.0,18.6,41.85,-10.28,223.58,81.53,30.5,0.0,1015.52,55.162,50.38614,-4.147944,92.0,NaN,,3.96,9.0,68.4,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195226,5023.168339,N,00408.877352,W,2,06,1.4,45.0,M,47.0,M,,*6B::$GPVTG,70.8,T,70.8,M,1.9,N,3.5,K,D*28::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195226,A,5023.168339,N,00408.877352,W,1.9,70.8,300819,4.8,W,D*2F::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.6,1.4,0.8*38",36015,2019-08-30 20:52:26:874
-2.5538,-8.8234,0.3316,-0.7513,-9.752,0.7109,-1.6135,1.7238,-0.5034,0.9726,-0.3011,-0.3463,0.0,17.7,42.82,-5.43,216.33,83.95,46.58,0.0,1015.49,65.172,50.38614,-4.147927,92.0,NaN,,4.07,9.0,62.5,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195227,5023.168367,N,00408.876613,W,2,06,0.9,45.0,M,47.0,M,,*6C::$GPVTG,68.4,T,68.4,M,2.1,N,4.0,K,D*21::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195227,A,5023.168367,N,00408.876613,W,2.1,68.4,300819,4.8,W,D*2A::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",37016,2019-08-30 20:52:27:875
-2.3475,-9.1353,-0.2902,-0.6747,-9.4227,-2.6319,4.7547,2.7318,5.7752,1.0081,-1.1187,-0.3046,0.0,19.57,42.65,5.97,63.17,66.32,173.37,0.0,1015.37,61.097,50.386143,-4.1479,93.0,NaN,,4.61,9.0,74.0,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195228,5023.168459,N,00408.875595,W,2,06,1.0,45.0,M,47.0,M,,*6F::$GPVTG,62.5,T,62.5,M,2.2,N,4.1,K,D*23::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195228,A,5023.168459,N,00408.875595,W,2.2,62.5,300819,4.8,W,D*29::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",38016,2019-08-30 20:52:28:875
4.9087,-9.8441,2.9691,-0.7247,-9.1023,-3.5767,-2.9947,-7.4421,-10.6308,-0.9642,-0.4187,0.366,0.0,17.48,43.55,1.03,53.17,68.15,168.55,0.0,1015.41,57.615,50.386143,-4.1479,93.0,NaN,,4.61,9.0,74.0,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195229,5023.168777,N,00408.873971,W,2,06,1.3,46.0,M,47.0,M,,*61::$GPVTG,74.0,T,74.0,M,2.5,N,4.6,K,D*23::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195229,A,5023.168777,N,00408.873971,W,2.5,74.0,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.5,1.3,0.8*3C",39016,2019-08-30 20:52:29:875
1.013,-5.1634,1.508,-0.9126,-8.5976,-4.628,1.4786,4.4737,6.1619,-0.0037,1.5076,0.4536,0.0,15.1,42.55,-7.44,33.63,61.25,168.84,0.0,1015.53,62.294,50.386143,-4.14791,90.0,NaN,,3.2,9.0,61.7,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195230,5023.168932,N,00408.874017,W,2,06,1.1,44.0,M,47.0,M,,*68::$GPVTG,78.9,T,78.9,M,1.9,N,3.6,K,D*2B::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195230,A,5023.168932,N,00408.874017,W,1.9,78.9,300819,4.8,W,D*21::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.4,1.1,0.8*3F",40015,2019-08-30 20:52:30:874
0.936,-12.6069,3.0003,-0.9242,-9.4723,-2.3648,4.6071,-3.0984,4.0747,-1.8998,0.4176,0.5862,0.0,13.89,40.93,-16.09,43.2,74.99,158.65,0.0,1015.52,53.534,50.386143,-4.147915,90.0,NaN,,3.13,9.0,72.4,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195231,5023.168769,N,00408.874586,W,2,06,1.0,43.0,M,47.0,M,,*62::$GPVTG,61.7,T,61.7,M,1.7,N,3.2,K,D*21::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195231,A,5023.168769,N,00408.874586,W,1.7,61.7,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",41017,2019-08-30 20:52:31:876
-2.0322,-9.2004,0.5154,-0.5224,-9.6572,1.6236,-2.0657,0.5518,-1.6839,0.7888,-0.2168,-0.1508,0.0,18.54,41.34,-10.84,226.54,80.97,26.12,0.0,1015.51,64.464,50.38616,-4.147933,87.0,NaN,,3.17,9.0,63.3,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195232,5023.168623,N,00408.874916,W,2,06,0.8,43.0,M,47.0,M,,*62::$GPVTG,72.4,T,72.4,M,1.7,N,3.1,K,D*22::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195232,A,5023.168623,N,00408.874916,W,1.7,72.4,300819,4.8,W,D*2D::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.1,0.8,0.7*3D",42015,2019-08-30 20:52:32:874
-2.0084,-9.1463,0.4298,-1.1056,-9.7438,-0.0823,0.7325,1.2064,1.7894,1.043,-0.3238,-0.0503,0.0,19.43,42.66,-2.74,162.24,83.51,94.26,0.0,1015.54,64.396,50.38616,-4.147916,87.0,NaN,,3.2,10.0,76.7,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195233,5023.169604,N,00408.875975,W,2,06,1.0,40.0,M,47.0,M,,*69::$GPVTG,63.3,T,63.3,M,1.7,N,3.2,K,D*21::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195233,A,5023.169604,N,00408.875975,W,1.7,63.3,300819,4.8,W,D*2B::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.7*36",43015,2019-08-30 20:52:33:874
4.0749,-7.8323,3.3863,-1.2708,-9.3516,-2.6651,3.2676,4.4255,5.336,2.0857,-3.5702,-0.9452,0.0,20.47,42.5,4.15,63.56,65.44,164.31,0.0,1015.34,58.681,50.386166,-4.147897,86.0,NaN,,4.28,10.0,71.0,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195234,5023.169596,N,00408.874949,W,2,06,1.6,40.0,M,47.0,M,,*6E::$GPVTG,76.7,T,76.7,M,1.7,N,3.2,K,D*21::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195234,A,5023.169596,N,00408.874949,W,1.7,76.7,300819,4.8,W,D*2A::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.8,1.6,0.9*35",44016,2019-08-30 20:52:34:875
-6.0488,-21.1756,-16.6144,-0.4532,-9.0493,-3.7518,0.5855,-3.0573,-7.5306,-1.978,2.313,0.678,0.0,17.57,43.19,0.11,39.76,60.43,168.13,0.0,1015.59,64.423,50.38617,-4.147876,86.0,NaN,,4.46,10.0,66.8,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195235,5023.169912,N,00408.873795,W,2,06,1.6,39.0,M,47.0,M,,*69::$GPVTG,71.0,T,71.0,M,2.3,N,4.3,K,D*20::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195235,A,5023.169912,N,00408.873795,W,2.3,71.0,300819,4.8,W,D*24::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.8,1.6,0.9*35",45015,2019-08-30 20:52:35:874
1.9034,-5.0538,2.3865,-1.0476,-8.1354,-5.3748,2.128,4.2366,7.3894,-0.3714,1.2942,0.479,0.0,16.6,41.16,-8.24,37.92,59.42,165.03,0.0,1015.63,59.321,50.38617,-4.147851,86.0,NaN,,4.54,10.0,68.0,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195236,5023.170137,N,00408.872579,W,2,06,1.7,39.0,M,47.0,M,,*6D::$GPVTG,66.8,T,66.8,M,2.4,N,4.5,K,D*21::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195236,A,5023.170137,N,00408.872579,W,2.4,66.8,300819,4.8,W,D*28::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.9,1.7,0.9*35",46015,2019-08-30 20:52:36:874
2.3661,-12.8273,2.4696,-0.8094,-9.7677,-0.3269,4.1303,-2.5716,1.2384,-2.9743,-0.0529,0.9832,0.0,15.8,40.75,-16.75,207.73,83.02,21.41,0.0,1015.51,52.82,50.38617,-4.14784,86.0,NaN,,3.53,10.0,77.4,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195237,5023.170102,N,00408.871076,W,2,06,1.6,39.0,M,47.0,M,,*62::$GPVTG,68.0,T,68.0,M,2.4,N,4.5,K,D*21::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195237,A,5023.170102,N,00408.871076,W,2.4,68.0,300819,4.8,W,D*20::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.8,1.6,0.9*35",47015,2019-08-30 20:52:37:874
-1.1594,-9.6921,-1.9779,-0.1827,-9.6661,1.6442,-1.7275,-0.0337,-2.3345,0.6586,-0.7996,-0.3261,0.0,17.75,42.6,-10.35,254.99,80.29,6.34,0.0,1015.58,57.828,50.386166,-4.147809,86.0,NaN,,4.0,10.0,80.8,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195238,5023.169965,N,00408.870377,W,2,06,2.2,39.0,M,47.0,M,,*68::$GPVTG,77.4,T,77.4,M,1.9,N,3.5,K,D*28::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195238,A,5023.169965,N,00408.870377,W,1.9,77.4,300819,4.8,W,D*29::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,2.4,2.2,0.9*3D",48016,2019-08-30 20:52:38:875
-3.0321,-9.1342,0.2211,-0.8869,-9.72,0.9519,-1.4444,0.7905,-0.7433,0.7395,-0.4288,-0.3225,0.0,19.82,41.8,-4.41,137.08,82.92,111.4,0.0,1015.58,64.28,50.386166,-4.147809,86.0,NaN,,4.0,10.0,80.8,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195239,5023.169894,N,00408.868550,W,2,06,1.2,39.0,M,47.0,M,,*6F::$GPVTG,80.8,T,80.8,M,2.2,N,4.0,K,D*22::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195239,A,5023.169894,N,00408.868550,W,2.2,80.8,300819,4.8,W,D*21::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.5,1.2,0.9*3C",49015,2019-08-30 20:52:39:874
-4.9823,-12.7983,1.8943,-0.388,-9.757,-0.9064,0.5698,2.1639,4.204,1.386,0.5972,0.4191,0.0,18.9,43.03,3.38,69.44,73.54,175.7,0.0,1015.51,65.722,50.38617,-4.147776,87.0,NaN,,3.13,9.0,61.2,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195240,5023.170114,N,00408.867245,W,2,06,0.9,40.0,M,47.0,M,,*60::$GPVTG,77.4,T,77.4,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195240,A,5023.170114,N,00408.867245,W,2.1,77.4,300819,4.8,W,D*2D::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",50016,2019-08-30 20:52:40:875
6.8856,-5.9616,0.4064,-0.2036,-9.1346,-3.562,1.919,7.3333,3.7153,-1.8264,0.7503,1.0534,0.0,19.11,42.92,3.78,59.78,68.67,176.73,0.0,1015.69,62.958,50.386166,-4.147758,88.0,NaN,,3.85,9.0,70.7,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195241,5023.170103,N,00408.866570,W,2,06,1.1,40.0,M,47.0,M,,*6E::$GPVTG,61.2,T,61.2,M,1.7,N,3.1,K,D*22::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195241,A,5023.170103,N,00408.866570,W,1.7,61.2,300819,4.8,W,D*2E::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.4,1.1,0.8*3F",51016,2019-08-30 20:52:41:875
1.4996,-4.7166,1.3117,-0.6171,-8.6927,-4.4973,0.8637,4.1684,5.2874,-0.1993,0.9114,0.2608,0.0,16.97,41.6,-5.93,47.64,70.7,168.66,0.0,1015.6,59.522,50.38617,-4.147734,88.0,NaN,,4.61,9.0,74.5,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195242,5023.169919,N,00408.865506,W,2,06,1.5,41.0,M,47.0,M,,*61::$GPVTG,70.7,T,70.7,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195242,A,5023.169919,N,00408.865506,W,2.1,70.7,300819,4.8,W,D*24::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.7,1.5,0.9*39",52015,2019-08-30 20:52:42:874
5.5012,-14.1057,3.3996,-0.8229,-9.6205,-1.7144,1.1429,-4.0207,3.8913,-2.3891,-0.1486,0.5187,0.0,15.59,40.09,-18.04,238.43,79.21,1.37,0.0,1015.56,50.362,50.38615,-4.147718,88.0,NaN,,4.03,9.0,75.4,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195243,5023.170162,N,00408.864049,W,2,06,1.3,41.0,M,47.0,M,,*65::$GPVTG,74.5,T,74.5,M,2.5,N,4.6,K,D*23::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195243,A,5023.170162,N,00408.864049,W,2.5,74.5,300819,4.8,W,D*24::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.5,1.3,0.8*3C",53016,2019-08-30 20:52:43:875
-1.4888,-10.6428,-0.2659,-0.2052,-9.702,1.4141,-0.1342,-0.3632,-2.7097,0.7078,-0.5558,-0.1214,0.0,17.14,42.36,-9.38,186.54,85.74,56.64,0.0,1015.62,62.167,50.386166,-4.14771,88.0,NaN,,3.96,9.0,67.9,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195244,5023.169222,N,00408.863108,W,2,06,1.5,41.0,M,47.0,M,,*68::$GPVTG,75.4,T,75.4,M,2.2,N,4.0,K,D*22::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195244,A,5023.169222,N,00408.863108,W,2.2,75.4,300819,4.8,W,D*28::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.7,1.5,0.9*39",54015,2019-08-30 20:52:44:874
-1.7992,-9.2114,1.7677,-0.7412,-9.7574,0.6428,-1.0244,0.9519,1.2034,0.5124,-0.1575,-0.0861,0.0,19.6,42.55,-3.42,193.21,86.17,70.15,0.0,1015.6,68.82,50.386173,-4.14769,88.0,NaN,,4.46,9.0,74.0,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195245,5023.169810,N,00408.862620,W,2,06,1.2,41.0,M,47.0,M,,*69::$GPVTG,67.9,T,67.9,M,2.1,N,4.0,K,D*21::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195245,A,5023.169810,N,00408.862620,W,2.1,67.9,300819,4.8,W,D*23::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.5,1.2,0.9*3C",55018,2019-08-30 20:52:45:877
-0.9562,-10.679,2.5659,-0.6285,-9.7555,-0.7781,4.0653,5.422,3.9782,1.2344,-1.6364,-0.1819,0.0,19.99,42.4,3.63,130.93,84.15,141.07,0.0,1015.45,64.103,50.386177,-4.147678,88.0,NaN,,3.28,9.0,56.9,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195246,5023.170246,N,00408.861400,W,2,06,1.2,41.0,M,47.0,M,,*68::$GPVTG,74.0,T,74.0,M,2.4,N,4.5,K,D*21::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195246,A,5023.170246,N,00408.861400,W,2.4,74.0,300819,4.8,W,D*2C::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.5,1.2,0.9*3C",56015,2019-08-30 20:52:46:874
-2.1121,-10.0237,-5.5562,0.1458,-9.461,-2.5764,2.2573,3.859,-0.2541,0.1126,1.152,0.2856,0.0,17.09,43.47,0.73,51.5,68.87,175.87,0.0,1015.64,57.135,50.386185,-4.147657,89.0,NaN,,3.74,9.0,59.3,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195247,5023.170601,N,00408.860691,W,2,06,1.3,41.0,M,47.0,M,,*64::$GPVTG,56.9,T,56.9,M,1.8,N,3.3,K,D*2F::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195247,A,5023.170601,N,00408.860691,W,1.8,56.9,300819,4.8,W,D*27::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.5,1.3,0.8*3C",57017,2019-08-30 20:52:47:876
0.1878,-4.0572,1.7938,-0.4531,-8.7612,-4.3825,1.3335,0.8458,6.4567,-0.7206,1.7152,0.5853,0.0,15.14,42.08,-10.9,37.58,73.8,169.81,0.0,1015.68,60.523,50.386192,-4.147638,89.0,NaN,,4.18,9.0,62.8,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195248,5023.171054,N,00408.859406,W,2,06,0.9,42.0,M,47.0,M,,*62::$GPVTG,59.3,T,59.3,M,2.0,N,3.7,K,D*20::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195248,A,5023.171054,N,00408.859406,W,2.0,59.3,300819,4.8,W,D*27::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",58015,2019-08-30 20:52:48:874
3.1701,-13.8642,2.4363,-0.6767,-9.7016,-1.2612,-2.137,-4.3059,-0.8018,-2.4628,-0.0757,0.5399,0.0,14.09,40.13,-18.87,53.37,81.61,151.78,0.0,1015.71,56.475,50.386196,-4.147619,89.0,NaN,,3.82,10.0,66.7,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195249,5023.171564,N,00408.858300,W,2,06,0.9,42.0,M,47.0,M,,*65::$GPVTG,62.8,T,62.8,M,2.3,N,4.2,K,D*21::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195249,A,5023.171564,N,00408.858300,W,2.3,62.8,300819,4.8,W,D*20::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",59016,2019-08-30 20:52:49:875
-0.8123,-9.5333,-1.9306,0.0105,-9.6899,1.5086,-1.296,0.0898,-2.719,0.4323,-0.6071,-0.278,0.0,17.24,41.58,-12.85,231.93,83.38,11.15,0.0,1015.63,54.955,50.3862,-4.147605,90.0,NaN,,4.0,9.0,66.8,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195250,5023.171794,N,00408.857126,W,2,06,0.9,42.0,M,47.0,M,,*69::$GPVTG,66.7,T,66.7,M,2.1,N,3.8,K,D*2E::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195250,A,5023.171794,N,00408.857126,W,2.1,66.7,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.2,0.9,0.7*3F",60015,2019-08-30 20:52:50:874
-3.3045,-9.2198,0.463,-0.8319,-9.7712,-0.0376,1.3534,1.5673,1.146,1.0756,-0.9328,-0.3199,0.0,19.5,42.62,1.83,131.99,82.66,131.39,0.0,1015.61,62.916,50.3862,-4.147588,90.0,NaN,,4.43,9.0,70.5,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195251,5023.171873,N,00408.856274,W,2,06,1.0,43.0,M,47.0,M,,*62::$GPVTG,66.8,T,66.8,M,2.2,N,4.0,K,D*22::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195251,A,5023.171873,N,00408.856274,W,2.2,66.8,300819,4.8,W,D*2B::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",61014,2019-08-30 20:52:51:873
-3.7116,-10.6731,-1.7208,-0.0827,-9.1223,-3.5983,4.8146,-2.2703,2.3934,0.8874,0.1435,0.2787,0.0,17.95,43.4,4.9,58.42,67.9,177.95,0.0,1015.46,62.995,50.386208,-4.147576,89.0,NaN,,4.28,9.0,70.5,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195252,5023.171858,N,00408.855278,W,2,06,1.0,43.0,M,47.0,M,,*67::$GPVTG,70.5,T,70.5,M,2.4,N,4.4,K,D*20::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195252,A,5023.171858,N,00408.855278,W,2.4,70.5,300819,4.8,W,D*22::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",62016,2019-08-30 20:52:52:875
2.222,-5.5091,-5.4654,-0.6226,-9.2694,-3.1401,1.2816,5.777,2.4323,1.7543,-0.0404,-0.7227,0.0,15.13,42.59,-5.64,46.26,72.66,158.52,0.0,1015.7,59.055,50.386196,-4.147557,89.0,NaN,,4.03,9.0,74.0,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195253,5023.172427,N,00408.854585,W,2,06,1.1,42.0,M,47.0,M,,*65::$GPVTG,70.5,T,70.5,M,2.3,N,4.3,K,D*20::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195253,A,5023.172427,N,00408.854585,W,2.3,70.5,300819,4.8,W,D*27::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.4,1.1,0.8*3F",63015,2019-08-30 20:52:53:874
0.5932,-8.6587,1.2105,-1.2148,-8.6307,-4.495,1.1335,-1.9129,5.5287,-1.3427,1.9907,0.6024,0.0,13.65,40.51,-17.46,53.61,75.23,143.81,0.0,1015.7,59.785,50.386204,-4.147538,90.0,NaN,,3.92,9.0,67.2,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195254,5023.171825,N,00408.853428,W,2,06,1.1,42.0,M,47.0,M,,*6E::$GPVTG,74.0,T,74.0,M,2.2,N,4.0,K,D*22::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195254,A,5023.171825,N,00408.853428,W,2.2,74.0,300819,4.8,W,D*2C::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.4,1.1,0.8*3F",64016,2019-08-30 20:52:54:875
-4.3372,-13.1246,-1.1927,0.1548,-9.6098,1.949,-1.0165,-0.7161,-3.0542,-0.7662,0.0093,-0.3085,0.0,13.49,40.64,-18.96,217.44,79.22,9.19,0.0,1015.64,54.413,50.386204,-4.147521,90.0,NaN,,3.42,9.0,65.7,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195255,5023.172203,N,00408.852289,W,2,06,1.1,43.0,M,47.0,M,,*6F::$GPVTG,67.2,T,67.2,M,2.1,N,3.9,K,D*2F::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195255,A,5023.172203,N,00408.852289,W,2.1,67.2,300819,4.8,W,D*2F::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.4,1.1,0.8*3F",65015,2019-08-30 20:52:55:874
-1.6806,-9.6481,-0.4622,-0.5327,-9.759,0.805,0.1772,0.7796,-0.6707,0.6259,-0.5249,-0.4424,0.0,19.16,42.53,-3.79,235.08,84.35,33.49,0.0,1015.63,66.7,50.386208,-4.14749,90.0,NaN,,4.25,9.0,71.5,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195256,5023.172157,N,00408.851273,W,2,06,1.2,43.0,M,47.0,M,,*6B::$GPVTG,65.7,T,65.7,M,1.8,N,3.4,K,D*28::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195256,A,5023.172157,N,00408.851273,W,1.8,65.7,300819,4.8,W,D*25::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.5,1.2,0.9*3C",66016,2019-08-30 20:52:56:875
-4.5127,-11.1135,-0.3802,-1.2091,-9.5766,-1.7311,3.9996,5.458,5.389,1.6334,-2.563,-1.0351,0.0,19.13,42.99,0.29,75.69,71.89,155.71,0.0,1015.52,58.126,50.38621,-4.147482,90.0,NaN,,4.36,9.0,72.2,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195257,5023.172333,N,00408.849409,W,2,06,1.1,43.0,M,47.0,M,,*6B::$GPVTG,71.5,T,71.5,M,2.3,N,4.2,K,D*21::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195257,A,5023.172333,N,00408.849409,W,2.3,71.5,300819,4.8,W,D*29::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.4,1.1,0.8*3F",67016,2019-08-30 20:52:57:875
3.7358,-9.8763,1.5498,-0.5624,-9.089,-3.6392,-5.8825,-10.9339,-11.8373,-0.8886,0.6041,0.8033,0.0,17.03,43.63,2.03,53.33,67.94,171.22,0.0,1015.58,58.083,50.386215,-4.147465,90.0,NaN,,3.82,9.0,68.0,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195258,5023.172637,N,00408.848914,W,2,06,1.0,43.0,M,47.0,M,,*64::$GPVTG,72.2,T,72.2,M,2.4,N,4.4,K,D*20::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195258,A,5023.172637,N,00408.848914,W,2.4,72.2,300819,4.8,W,D*24::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.3,1.0,0.8*39",68015,2019-08-30 20:52:58:874
0.8028,-3.2539,0.4446,-0.7341,-8.9766,-3.8798,1.6023,5.3665,5.04,1.9565,0.1135,-0.0344,0.0,13.17,41.88,-11.84,30.64,63.09,165.19,0.0,1015.67,54.113,50.38622,-4.147464,90.0,NaN,,3.78,9.0,55.5,8 / 18,"$GPGSV,3,3,09,21,00,000,*43::$GPGGA,195300,5023.173247,N,00408.847829,W,2,06,1.5,43.0,M,47.0,M,,*6F::$GPVTG,55.5,T,55.5,M,2.0,N,3.8,K,D*2F::$GLGSV,3,3,09,84,11,246,*50::$GPRMC,195300,A,5023.173247,N,00408.847829,W,2.0,55.5,300819,4.8,W,D*2C::$GPGSA,A,3,05,07,09,13,28,30,,,,,,,1.7,1.5,0.9*39",69015,2019-08-30 20:52:59:874
